player_id,full_name,age,height,years_exp,team,position,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3286,Demarcus Robinson,30.0,73,8.0,LAR,WR,6.2,6.0,3.7,4.7,10.3,0.0,1.4,16.5,24.4,2.8,2.9,8.5,0.0,0.0,0.0,0.0,0.0
3294,Dak Prescott,31.0,74,8.0,DAL,QB,11.46,14.92,29.86,16.74,18.38,5.22,0.0,15.62,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,Tyreek Hill,30.0,70,8.0,MIA,WR,22.5,5.1,5.5,6.2,9.9,0.0,1.8,10.2,10.0,10.2,15.6,7.3,17.3,0.0,0.0,0.0,0.0
3357,Brandon Allen,32.0,74,8.0,SF,QB,,,,,,,,,,,,9.46,,,,,
4017,Deshaun Watson,29.0,75,7.0,CLE,QB,12.66,15.44,16.44,13.24,8.4,8.42,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4018,Joe Mixon,28.0,73,7.0,HOU,RB,25.3,6.5,0.0,0.0,0.0,26.2,25.4,21.4,16.6,16.0,34.3,7.0,0.0,0.0,0.0,0.0,0.0
4029,Dalvin Cook,29.0,70,7.0,DAL,RB,0.0,,,,,,,2.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,David Njoku,28.0,76,7.0,CLE,TE,6.4,0.0,0.0,0.0,1.9,5.6,18.6,14.6,5.4,0.0,14.6,3.4,0.0,0.0,0.0,0.0,0.0
4034,Christian McCaffrey,28.0,71,7.0,SF,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,12.6,6.3,0.0,0.0,0.0,0.0,0.0
4035,Alvin Kamara,29.0,70,7.0,NO,RB,19.5,43.0,14.2,21.4,9.6,14.9,5.4,15.2,24.5,13.4,10.9,0.0,0.0,0.0,0.0,0.0,0.0
4037,Chris Godwin,28.0,73,7.0,TB,WR,18.3,21.2,14.3,9.9,9.1,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,Cooper Kupp,31.0,74,7.0,LAR,WR,25.0,5.7,0.0,0.0,0.0,0.0,0.0,13.6,15.9,11.5,25.6,16.0,0.0,0.0,0.0,0.0,0.0
4040,JuJu Smith-Schuster,28.0,73,7.0,KC,WR,,,,,16.5,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.5,0.0,0.0,0.0,0.0
4046,Patrick Mahomes,29.0,74,7.0,KC,QB,15.64,14.94,17.38,14.0,14.44,0.0,14.06,19.18,24.54,16.54,17.84,28.76,16.64,0.0,0.0,0.0,0.0
4066,Evan Engram,30.0,75,7.0,JAX,TE,1.0,0.0,0.0,0.0,0.0,13.2,6.0,11.6,9.0,7.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0
4068,Mike Williams,30.0,75,7.0,PIT,WR,0.0,2.4,4.9,8.7,3.5,0.0,2.0,,,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,Zay Jones,29.0,74,7.0,ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,,,,,,,,
4082,Curtis Samuel,28.0,71,7.0,BUF,WR,2.5,0.8,3.7,2.5,0.4,5.9,0.0,0.0,0.0,5.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0
4089,Gerald Everett,30.0,75,7.0,CHI,TE,,1.1,0.0,0.0,3.2,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,Kareem Hunt,29.0,71,7.0,KC,RB,,,0.0,9.5,18.2,0.0,21.3,12.8,18.2,13.5,6.0,10.2,2.5,0.0,0.0,0.0,0.0
4111,D'Onta Foreman,28.0,72,7.0,CLE,RB,0.0,5.6,0.5,1.2,6.5,5.7,0.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4137,James Conner,29.0,73,7.0,ARI,RB,17.8,18.9,3.0,17.8,13.0,4.6,16.2,13.9,13.4,19.8,0.0,7.4,0.0,0.0,0.0,0.0,0.0
4144,Jonnu Smith,29.0,75,7.0,MIA,TE,1.2,8.3,2.8,0.0,8.6,0.0,19.1,4.0,7.1,6.0,25.1,19.2,16.3,0.0,0.0,0.0,0.0
4147,Samaje Perine,29.0,70,7.0,KC,RB,1.5,0.8,5.5,7.4,2.9,0.0,3.3,4.0,11.5,4.7,1.8,3.4,2.0,0.0,0.0,0.0,0.0
4149,Jamaal Williams,29.0,72,7.0,NO,RB,,3.9,0.4,2.9,0.9,0.7,1.7,,,,,,,,,,
4171,Josh Reynolds,29.0,75,7.0,DEN,WR,7.0,11.3,4.6,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4199,Aaron Jones,29.0,70,7.0,MIN,RB,17.9,7.3,23.3,15.9,5.8,0.0,19.1,10.5,10.2,11.1,4.8,18.4,0.0,0.0,0.0,0.0,0.0
421,Matthew Stafford,36.0,75,15.0,LAR,QB,15.68,6.64,12.84,5.86,13.4,0.0,4.96,25.76,18.92,10.72,27.8,19.22,0.0,0.0,0.0,0.0,0.0
4217,George Kittle,31.0,76,7.0,SF,TE,6.0,17.1,0.0,12.5,16.4,20.3,12.2,21.8,0.0,13.2,0.0,17.2,0.0,0.0,0.0,0.0,0.0
4219,Jeremy McNichols,28.0,69,7.0,WAS,RB,,,,,10.4,0.9,4.2,-0.1,2.0,6.7,1.1,,,,,,
4234,Noah Brown,28.0,74,7.0,WAS,WR,0.0,,,,,7.8,2.1,14.8,8.5,4.8,0.9,10.1,0.0,0.0,0.0,0.0,0.0
4314,Johnny Mundt,30.0,76,7.0,MIN,TE,2.5,2.2,6.7,2.5,4.1,0.0,2.8,,,,,,,,,,
4351,Tim Patrick,31.0,77,7.0,DET,WR,,,,,,,,,2.2,0.0,4.1,,,,,,
4381,Taysom Hill,34.0,74,7.0,NO,TE,4.1,2.4,0.0,14.4,0.0,0.0,0.0,5.22,14.0,6.0,38.52,0.0,0.0,0.0,0.0,0.0,0.0
4454,Kendrick Bourne,29.0,73,7.0,NE,WR,0.0,0.0,0.0,0.0,1.1,1.9,1.9,0.0,6.1,0.0,15.5,4.5,0.0,0.0,0.0,0.0,0.0
4574,Cooper Rush,31.0,75,7.0,DAL,QB,,,,,,,,,,-2.0,17.36,17.98,11.8,0.0,0.0,0.0,0.0
4663,Austin Ekeler,29.0,69,7.0,WAS,RB,8.2,10.0,12.7,0.0,10.7,8.8,3.0,6.8,15.8,17.6,13.6,3.4,0.0,0.0,0.0,0.0,0.0
4866,Saquon Barkley,27.0,72,6.0,PHI,RB,32.2,15.6,31.6,12.6,0.0,6.4,25.7,11.6,31.4,8.3,32.8,44.2,0.0,0.0,0.0,0.0,0.0
4881,Lamar Jackson,27.0,74,6.0,BAL,QB,25.12,17.38,25.98,23.64,33.42,19.92,34.44,24.16,23.6,32.9,15.88,22.58,0.0,0.0,0.0,0.0,0.0
4892,Baker Mayfield,29.0,73,6.0,TB,QB,29.66,19.8,9.52,28.88,23.4,28.9,29.0,24.3,18.0,8.94,0.0,18.66,0.0,0.0,0.0,0.0,0.0
4943,Sam Darnold,27.0,75,6.0,MIN,QB,15.62,20.92,23.24,21.5,5.26,0.0,17.26,18.2,21.0,9.44,23.64,21.1,0.0,0.0,0.0,0.0,0.0
4950,Christian Kirk,28.0,71,6.0,JAX,WR,3.5,0.4,11.9,15.6,10.8,5.4,2.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4951,DJ Chark,28.0,75,6.0,LAC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
4972,Mason Rudolph,29.0,77,6.0,TEN,QB,0.0,0.0,0.0,3.4,0.0,0.0,10.9,21.54,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4973,Hayden Hurst,31.0,76,6.0,LAC,TE,4.3,1.0,2.5,1.1,0.0,0.0,0.0,,,0.0,0.0,,,,,,
4981,Calvin Ridley,29.0,73,6.0,TEN,WR,6.5,22.7,1.4,2.0,0.0,0.9,5.7,17.6,9.8,22.9,7.8,11.8,0.0,0.0,0.0,0.0,0.0
4983,DJ Moore,27.0,71,6.0,CHI,WR,7.5,8.3,11.2,9.7,25.0,4.0,0.0,4.4,5.3,4.2,10.2,23.4,19.7,0.0,0.0,0.0,0.0
4984,Josh Allen,28.0,77,6.0,BUF,QB,31.18,9.76,30.92,7.3,14.64,24.4,21.02,20.82,23.1,20.2,24.98,0.0,0.0,0.0,0.0,0.0,0.0
4988,Nick Chubb,28.0,71,6.0,CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.7,5.2,4.0,0.0,5.0,18.5,0.0,0.0,0.0,0.0,0.0
4993,Mike Gesicki,29.0,78,6.0,CIN,TE,3.3,12.6,6.7,-0.4,4.1,0.0,0.7,8.8,24.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5001,Dalton Schultz,28.0,77,6.0,HOU,TE,3.1,3.1,2.1,4.9,5.4,4.7,3.3,7.2,3.6,8.1,5.8,3.0,0.0,0.0,0.0,0.0,0.0
5010,Will Dissly,28.0,76,6.0,LAC,TE,,,,,,,,6.6,1.9,5.5,16.0,6.7,0.0,0.0,0.0,0.0,0.0
5012,Mark Andrews,29.0,77,6.0,BAL,TE,2.4,7.1,0.0,0.0,7.5,14.1,18.1,12.1,3.6,15.8,3.2,13.1,0.0,0.0,0.0,0.0,0.0
5022,Dallas Goedert,29.0,77,6.0,PHI,TE,5.1,5.3,22.0,9.7,0.0,0.0,0.0,0.0,0.0,9.5,8.6,3.9,0.0,0.0,0.0,0.0,0.0
5032,Jordan Akins,32.0,76,6.0,CLE,TE,,1.5,4.9,1.5,9.7,0.0,6.2,,,,,,,,,,
5045,Courtland Sutton,29.0,76,6.0,DEN,WR,5.8,3.1,10.3,13.5,4.2,13.3,0.0,13.12,19.78,16.0,11.3,25.7,0.0,0.0,0.0,0.0,0.0
5086,Marquez Valdes-Scantling,30.0,76,6.0,NO,WR,,,,,,,,,,,15.7,,0.0,0.0,0.0,0.0,0.0
5096,Ray-Ray McCloud,28.0,69,6.0,ATL,WR,,6.0,4.7,8.2,9.6,2.8,1.9,4.1,11.0,5.1,7.6,0.0,0.0,0.0,0.0,0.0,0.0
5133,Tyler Conklin,29.0,75,6.0,NYJ,TE,1.1,1.5,11.8,3.7,8.5,2.0,8.7,11.7,0.2,1.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0
5185,Allen Lazard,28.0,77,6.0,NYJ,WR,,2.1,12.3,8.3,11.4,20.4,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5248,Gus Edwards,29.0,73,6.0,LAC,RB,3.3,5.9,0.9,1.9,0.0,0.0,0.0,0.0,0.0,5.5,2.7,7.1,0.0,0.0,0.0,0.0,0.0
5374,Justin Watson,28.0,74,6.0,KC,WR,,,,,0.0,0.0,,,,,,,,,,,
5409,Tanner Hudson,30.0,77,6.0,CIN,TE,,,,,0.0,0.0,0.0,0.0,2.4,13.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0
5844,T.J. Hockenson,27.0,77,5.0,MIN,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,11.2,2.3,14.9,0.0,0.0,0.0,0.0,0.0
5846,DK Metcalf,26.0,76,5.0,SEA,WR,4.4,23.9,18.4,11.9,5.5,6.3,17.9,0.0,0.0,0.0,10.5,7.9,0.0,0.0,0.0,0.0,0.0
5848,Hollywood Brown,27.0,69,5.0,KC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5849,Kyler Murray,27.0,70,5.0,ARI,QB,14.18,28.54,15.78,9.98,25.1,11.96,21.2,22.18,4.76,28.74,0.0,11.3,0.0,0.0,0.0,0.0,0.0
5850,Josh Jacobs,26.0,70,5.0,GB,RB,11.4,13.1,5.3,9.8,15.9,10.5,17.7,25.0,11.8,0.0,21.4,28.6,19.7,0.0,0.0,0.0,0.0
5857,Noah Fant,27.0,76,5.0,SEA,TE,2.1,1.9,9.0,3.6,3.9,9.3,8.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5859,A.J. Brown,27.0,73,5.0,PHI,WR,20.4,0.0,0.0,0.0,0.0,20.6,17.4,10.9,4.6,13.4,9.0,19.9,0.0,0.0,0.0,0.0,0.0
5870,Daniel Jones,27.0,77,5.0,MIN,QB,6.94,18.32,19.44,10.54,22.08,12.8,5.96,7.66,24.36,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5872,Deebo Samuel,28.0,72,5.0,SF,WR,16.2,14.0,0.0,8.7,2.5,19.2,0.0,10.6,0.0,10.1,4.1,2.6,0.0,0.0,0.0,0.0,0.0
5892,David Montgomery,27.0,71,5.0,DET,RB,15.8,15.0,19.7,14.5,0.0,20.5,6.5,14.42,11.1,12.1,23.0,14.8,13.9,0.0,0.0,0.0,0.0
5906,Dawson Knox,28.0,76,5.0,BUF,TE,2.8,0.0,1.2,0.5,0.0,7.7,1.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5917,Mecole Hardman,26.0,70,5.0,KC,WR,,,,,,,,1.3,3.2,0.8,3.1,1.5,0.0,0.0,0.0,0.0,0.0
5927,Terry McLaurin,29.0,72,5.0,WAS,WR,2.7,5.2,18.0,14.7,11.4,20.3,12.8,15.0,14.9,13.8,1.5,18.7,0.0,0.0,0.0,0.0,0.0
5937,Diontae Johnson,28.0,70,5.0,BAL,WR,2.9,3.0,22.2,17.8,4.4,16.8,2.2,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5938,Lil'Jordan Humphrey,26.0,76,5.0,DEN,WR,,,,0.0,5.8,1.3,2.2,,,,,,,,,,
5947,Jakobi Meyers,28.0,74,5.0,LV,WR,7.9,4.9,17.7,7.4,10.2,0.0,0.0,14.2,14.5,0.0,6.8,17.1,12.7,0.0,0.0,0.0,0.0
5967,Tony Pollard,27.0,72,5.0,TEN,RB,16.9,12.7,4.4,17.8,0.0,16.3,7.5,13.2,16.9,8.3,3.9,20.4,0.0,0.0,0.0,0.0,0.0
5970,Greg Dortch,26.0,67,5.0,ARI,WR,8.1,2.1,5.0,5.8,1.2,3.1,7.0,1.4,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5973,Josh Oliver,27.0,77,5.0,MIN,TE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
5985,Foster Moreau,27.0,76,5.0,NO,TE,12.3,0.0,0.7,0.0,8.3,6.4,4.8,0.0,8.2,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
5987,Alexander Mattison,26.0,71,5.0,LV,RB,14.2,6.1,11.9,6.0,9.1,15.0,13.8,6.9,3.6,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0
5995,Justice Hill,27.0,70,5.0,BAL,RB,8.5,4.2,6.4,18.6,3.0,0.9,12.3,2.4,7.3,0.8,6.1,13.2,0.0,0.0,0.0,0.0,0.0
6011,Gardner Minshew,28.0,73,5.0,LV,QB,11.78,13.94,14.96,5.0,9.68,0.0,1.36,14.96,2.96,0.0,18.98,12.7,0.0,0.0,0.0,0.0,0.0
6130,Devin Singletary,27.0,67,5.0,NYG,RB,7.2,14.0,16.8,4.3,0.0,0.0,2.6,3.3,3.3,5.0,0.0,8.0,2.3,0.0,0.0,0.0,0.0
6149,Darius Slayton,27.0,73,5.0,NYG,WR,4.1,4.8,1.2,7.1,22.2,8.7,1.6,12.8,7.5,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
6151,Miles Sanders,27.0,71,5.0,CAR,RB,2.2,4.0,10.0,6.1,4.3,1.8,3.3,8.0,0.0,0.5,0.0,,,,,,
6271,Olamide Zaccheaus,27.0,68,5.0,WAS,WR,2.0,2.9,0.0,11.5,1.5,,,,,,,,,,,,
6694,D'Ernest Johnson,28.0,70,5.0,JAX,RB,0.0,,,,,,8.5,2.8,0.6,,,,,,,,
6768,Tua Tagovailoa,26.0,73,4.0,MIA,QB,18.62,8.5,0.0,0.0,0.0,0.0,0.0,14.66,17.54,9.18,23.52,28.48,25.2,0.0,0.0,0.0,0.0
6770,Joe Burrow,27.0,76,4.0,CIN,QB,8.06,17.22,25.36,17.28,34.78,19.82,14.94,13.86,30.14,33.72,29.04,0.0,0.0,0.0,0.0,0.0,0.0
6783,Jerry Jeudy,25.0,73,4.0,CLE,WR,10.0,9.8,6.7,10.2,2.1,4.0,2.3,10.4,10.8,0.0,23.2,11.5,0.0,0.0,0.0,0.0,0.0
6786,CeeDee Lamb,25.0,74,4.0,DAL,WR,11.1,17.0,6.7,20.1,8.9,12.6,0.0,33.1,12.2,5.4,14.6,11.8,4.9,0.0,0.0,0.0,0.0
6790,D'Andre Swift,25.0,69,4.0,CHI,RB,5.0,6.2,5.2,26.0,19.0,19.9,0.0,18.9,11.2,7.0,15.4,8.0,8.4,0.0,0.0,0.0,0.0
6794,Justin Jefferson,25.0,73,4.0,MIN,WR,13.9,21.3,17.1,17.5,12.2,0.0,17.9,15.5,18.08,7.3,11.1,3.7,0.0,0.0,0.0,0.0,0.0
6797,Justin Herbert,26.0,78,4.0,LAC,QB,10.36,12.0,9.0,11.16,0.0,13.68,14.76,24.06,19.48,19.76,24.38,17.62,0.0,0.0,0.0,0.0,0.0
6801,Tee Higgins,25.0,76,4.0,CIN,WR,0.0,0.0,5.4,9.0,24.8,11.2,16.2,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0
6803,Brandon Aiyuk,26.0,72,4.0,SF,WR,3.8,6.3,7.3,5.8,18.7,4.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6804,Jordan Love,26.0,76,4.0,GB,QB,17.4,0.0,0.0,31.16,16.96,26.62,18.8,6.74,11.92,0.0,21.24,14.72,18.96,0.0,0.0,0.0,0.0
6806,J.K. Dobbins,25.0,70,4.0,LAC,RB,21.4,19.6,6.9,7.7,0.0,17.2,8.1,14.8,23.5,7.0,18.4,7.4,0.0,0.0,0.0,0.0,0.0
6813,Jonathan Taylor,25.0,70,4.0,IND,RB,10.8,14.5,26.0,18.3,0.0,0.0,0.0,18.2,7.4,13.2,6.5,3.5,0.0,0.0,0.0,0.0,0.0
6819,Michael Pittman,27.0,76,4.0,IND,WR,5.1,3.6,5.6,14.3,12.2,11.0,7.8,2.1,1.9,0.0,7.1,12.6,0.0,0.0,0.0,0.0,0.0
6820,Clyde Edwards-Helaire,25.0,67,4.0,KC,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6826,Cole Kmet,25.0,78,4.0,CHI,TE,0.9,4.7,20.7,4.9,7.2,21.5,0.0,3.9,0.0,2.3,5.7,9.9,4.1,0.0,0.0,0.0,0.0
6828,AJ Dillon,26.0,72,4.0,GB,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
6845,Zack Moss,26.0,70,4.0,CIN,RB,13.1,5.2,18.2,15.8,6.7,0.0,5.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,Colby Parkinson,25.0,79,4.0,LAR,TE,6.7,1.7,3.6,5.3,8.7,0.0,4.2,2.7,0.0,0.0,8.4,1.5,0.0,0.0,0.0,0.0,0.0
6869,Adam Trautman,27.0,77,4.0,DEN,TE,,,,,,0.0,0.0,,,3.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0
6904,Jalen Hurts,26.0,73,4.0,PHI,QB,18.42,24.82,11.94,16.32,0.0,21.86,22.76,35.14,29.9,30.68,18.74,15.06,0.0,0.0,0.0,0.0,0.0
6938,Cam Akers,25.0,70,4.0,MIN,RB,,,9.4,5.3,11.7,,0.0,0.0,,5.2,10.6,3.0,0.0,0.0,0.0,0.0,0.0
6943,Gabe Davis,25.0,74,4.0,JAX,WR,7.7,5.8,2.8,0.3,3.3,19.0,1.8,0.0,0.0,2.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0
6945,Antonio Gibson,26.0,72,4.0,NE,RB,1.8,10.8,5.2,9.4,6.1,5.8,1.8,0.7,1.6,2.6,2.5,5.0,0.0,0.0,0.0,0.0,0.0
6960,Tyler Johnson,26.0,73,4.0,LAR,WR,,3.0,3.5,0.0,0.0,,,,,,,,,,,,
7002,Juwan Johnson,28.0,76,4.0,NO,TE,9.6,0.0,0.0,2.3,5.6,6.3,3.3,6.3,5.1,3.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0
7021,Rico Dowdle,26.0,72,4.0,DAL,RB,3.7,7.9,7.1,12.6,18.4,8.0,0.0,0.0,19.2,7.1,4.4,9.3,19.8,0.0,0.0,0.0,0.0
7049,Jauan Jennings,27.0,75,4.0,SF,WR,8.9,4.7,41.0,10.3,1.8,4.2,0.0,0.0,0.0,12.8,20.1,6.5,0.0,0.0,0.0,0.0,0.0
7066,K.J. Osborn,27.0,72,4.0,NE,WR,3.6,1.2,0.0,0.8,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083,Tyler Huntley,26.0,73,4.0,MIA,QB,,,0.0,11.84,7.46,0.0,9.48,0.0,0.0,,,,,,,,
7090,Darnell Mooney,27.0,71,4.0,ATL,WR,2.0,16.3,10.6,7.1,27.0,5.3,7.1,16.6,17.3,12.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0
7496,Nick Westbrook-Ikhine,27.0,74,4.0,TEN,WR,,,,,,,,,13.5,4.6,18.7,11.8,0.0,0.0,0.0,0.0,0.0
